,Date/Time,MULTIPOINT
213,2022-06-09 21:00:00,"MULTIPOINT ((-0.3851951115 -0.8030267173), (-0.1532764605 -0.6160729962), (-0.1761171772 -0.6337433886), (-0.4557848371 -0.8601452284), (-0.4029394819 -0.7650337613), (-0.4052383939 -0.8216494356), (-0.379538736 -0.8057060689), (-0.4237163779 -0.8235404972), (-0.3984005425 -0.764156539), (-0.1912244963 -0.6474104003), (-0.3622118024 -0.7916793347), (-0.2868802598 -0.823619356), (-0.348033584 -0.7762697998), (-0.4006470365 -0.7557594175), (-0.1761171772 -0.6337433886), (-0.4119169054 -0.7775304081), (-0.1502818702 -0.6131925934), (-0.3134076988 -0.8006347861), (-0.5082969103 -0.8833062321), (-0.3849988793 -0.795114491), (-0.5225776701 -0.8978070132), (-0.2590351295 -0.6957728421), (-0.4064548848 -0.8059139152), (-0.4071701416 -0.7748071269), (-0.4087217619 -0.8271076213), (-0.351176548 -0.7832311904), (-0.4597308781 -0.8485241944), (-0.4007973769 -0.7601138183), (-0.4104393974 -0.7891810067), (-0.4805691022 -0.8533794052), (-0.4112968593 -0.8150431183), (-0.3785300994 -0.8162710029), (-0.4075650198 -0.8217716877), (-0.4075650198 -0.8217716877), (-0.4075650198 -0.8217716877), (-0.2563970352 -0.7008310712), (-0.3995242663 -0.7649475113), (-0.141542518 -0.6096324432), (-0.4096472867 -0.8198949912), (-0.3507194177 -0.76364953), (-0.2648649105 -0.7054238365), (-0.2895722024 -0.739389629), (-0.1438534096 -0.6153667241), (-0.14493519 -0.6092645547), (-0.2554874533 -0.6833195288), (-0.146054876 -0.6119645299), (-0.2307100273 -0.6825138935), (-0.4649210344 -0.8794127649), (-0.4326024051 -0.8157921875), (-0.4046747291 -0.7897827894), (-0.4152314869 -0.8156750616), (-0.3856454176 -0.7956899278), (-0.2943288896 -0.7070172851), (-0.4405154662 -0.8529393933), (-0.3436226947 -0.7717691257), (-0.346468822 -0.8289235196), (-0.3963162194 -0.8193748688), (-0.3429142919 -0.7742108876), (-0.24699769 -0.698819367), (-0.5234906193 -0.8919417183), (-0.3960813368 -0.8591037318), (-0.3224732108 -0.8483333954), (-0.3383862294 -0.7248739464), (-0.4006582711 -0.7527484178), (-0.2396350179 -0.6858482559), (-0.4006582711 -0.7527484178), (-0.4350932582 -0.8386832355), (-0.2598077808 -0.8107307993), (-0.2540908222 -0.76383109), (-0.4006582711 -0.7527484178), (-0.4102203385 -0.8180604957))"
214,2022-06-09 22:00:00,"MULTIPOINT ((-0.3790684045 -0.804762684), (-0.3348243983 -0.7183516736), (-0.3887759549 -0.8003923683), (-0.4004180542 -0.7592069122), (-0.4116981147 -0.7796415352), (-0.3980933057 -0.7551098307), (-0.426454719 -0.8249616246), (-0.401026836 -0.7892730981), (-0.2869714474 -0.7368727636), (-0.1677687846 -0.6510917892), (-0.2717691263 -0.7222605788), (-0.1967761103 -0.6596785176), (-0.344923251 -0.8294841741), (-0.2717691263 -0.7222605788), (-0.4539726466 -0.8446307272), (-0.4453613742 -0.8584742323), (-0.3532239191 -0.7654561297), (-0.2344030226 -0.6536992558), (-0.2573302483 -0.6894085253), (-0.4025266343 -0.7635876589), (-0.300216393 -0.7215501939), (-0.3998139212 -0.7533502601), (-0.2959076875 -0.7435965645), (-0.4182392785 -0.808301674), (-0.4133841921 -0.8126268678), (-0.3634599407 -0.7860126471), (-0.3648265038 -0.8327749645), (-0.387172453 -0.8226794282), (-0.3400491821 -0.8163524248), (-0.1555031823 -0.6246972168), (-0.2404854619 -0.6825828577), (-0.3901141485 -0.8134313111), (-0.4054314376 -0.8153006164), (-0.4365241294 -0.8473941829), (-0.4967189404 -0.8755317554), (-0.3783065109 -0.7741979531), (-0.3780683502 -0.8548756363), (-0.3453536209 -0.7719146241), (-0.4488701317 -0.8504374294), (-0.3978842297 -0.82809583), (-0.3579468133 -0.8284175834), (-0.3446478405 -0.8504246737), (-0.3730908161 -0.7629854589), (-0.2651688693 -0.8028625027), (-0.3116853848 -0.8277924948), (-0.2100244233 -0.7209568752), (-0.4333265721 -0.7845864532), (-0.4548430416 -0.8507474404), (-0.4678544157 -0.8533052553), (-0.4050981557 -0.7699804674), (-0.4269357487 -0.8137646281), (-0.3079176961 -0.843003184), (-0.3443377727 -0.7668231945), (-0.4323006813 -0.8156021038), (-0.3446462611 -0.7782747685), (-0.2885697344 -0.8268812971), (-0.3390572929 -0.7667605485), (-0.2828212176 -0.7054433873), (-0.4171985176 -0.8174259893), (-0.3989950204 -0.754074414), (-0.321445383 -0.7956088636), (-0.2797891987 -0.8411038372), (-0.3456803766 -0.7802976786), (-0.3478617877 -0.7942113401), (-0.4031063017 -0.7659506811), (-0.412339587 -0.8143206929), (-0.412339587 -0.8143206929), (-0.412339587 -0.8143206929), (-0.4109347311 -0.8181959207))"
215,2022-06-09 23:00:00,"MULTIPOINT ((-0.4075825124 -0.8060938063), (-0.2169027132 -0.6527866872), (-0.4179354985 -0.8329778635), (-0.4316438621 -0.8097185694), (-0.3889977257 -0.812575547), (-0.3477854702 -0.7735171924), (-0.4047082242 -0.7694050306), (-0.5223646605 -0.8970587189), (-0.4082230609 -0.7948152686), (-0.4596709803 -0.8501218749), (-0.3724265767 -0.799583395), (-0.3756834059 -0.8166863379), (-0.3724265767 -0.799583395), (-0.3563550823 -0.7567247375), (-0.4846718607 -0.8462518329), (-0.4020701299 -0.7641076621), (-0.3171655833 -0.7864537319), (-0.3409247026 -0.7716091431), (-0.2999034347 -0.7368892745), (-0.3930142731 -0.8008388773), (-0.4519140706 -0.8594938534), (-0.3511628996 -0.7083149088), (-0.2343271968 -0.7622793061), (-0.3422435263 -0.7677883953), (-0.443647136 -0.8610145826), (-0.3518975263 -0.7769827477), (-0.393926686 -0.8169908056), (-0.4140340978 -0.8153913368), (-0.1893360032 -0.647350675), (-0.4128149845 -0.8184401863), (-0.4092424851 -0.8142207932), (-0.4267917557 -0.8137680852), (-0.4083933672 -0.8091371124), (-0.463536502 -0.8704713805), (-0.4072358503 -0.7639879135), (-0.4110969914 -0.8187068638), (-0.4003362237 -0.7590617119), (-0.3834584637 -0.8155481007), (-0.2778076555 -0.8418393758), (-0.2694830282 -0.829474816), (-0.3295559577 -0.8489470397), (-0.2804124037 -0.8292223247), (-0.4001200554 -0.8223608935), (-0.5093938441 -0.8741391196), (-0.4121618009 -0.8144428853), (-0.3869934451 -0.8045771899), (-0.4030491157 -0.8019828962), (-0.2833154487 -0.8420569379), (-0.4445854747 -0.859344123), (-0.5184779809 -0.89470577), (-0.4619232555 -0.8395742267), (-0.3659907554 -0.7946051573), (-0.4042334823 -0.7827918938), (-0.3989026407 -0.755331446), (-0.4135587896 -0.8049472243), (-0.416786415 -0.8124978207))"
216,2022-06-10 00:00:00,"MULTIPOINT ((-0.4098996023 -0.8208603111), (-0.4098996023 -0.8208603111))"
217,2022-06-10 01:00:00,"MULTIPOINT ((-0.4059065669 -0.8051886884), (-0.3656733867 -0.7877427723), (-0.3296761704 -0.7493291764), (-0.3928453972 -0.8092647289), (-0.4071362293 -0.8014861394), (-0.3988626493 -0.7549597427), (-0.5109093469 -0.8788150354), (-0.4144533225 -0.8152850592), (-0.4214973296 -0.8088347905), (-0.2398031638 -0.6704392574), (-0.3740851488 -0.7943840785), (-0.4072468167 -0.8191053302), (-0.3547319124 -0.7764811032), (-0.3516948275 -0.7817561791), (-0.4104253617 -0.8371078476), (-0.4707174693 -0.8645133982), (-0.4416294454 -0.8291929986), (-0.425831216 -0.8467960958), (-0.4413183645 -0.8565135509), (-0.3868359825 -0.7927056913), (-0.4188453783 -0.7686216282), (-0.3484358527 -0.8366251578), (-0.3072057173 -0.8089059601), (-0.3818745403 -0.8234763015), (-0.3418186693 -0.8183401673), (-0.2557187898 -0.7991111363), (-0.3480109063 -0.8493523608), (-0.2660982382 -0.787640846), (-0.3275078713 -0.8487326367), (-0.4149141181 -0.8147762024), (-0.3185230574 -0.8066797337), (-0.3605790072 -0.7858478364), (-0.3762090759 -0.8025200659), (-0.4018362008 -0.764164705), (-0.4418597389 -0.8518479469), (-0.3954014524 -0.8175776867), (-0.4030334708 -0.7563963677), (-0.3422291031 -0.8367962271), (-0.4686904216 -0.8414973563), (-0.4582295301 -0.8605785643))"
218,2022-06-10 02:00:00,"MULTIPOINT ((-0.3435227161 -0.7644908097), (-0.4261001898 -0.8323546823), (-0.3756646022 -0.7835292206), (-0.3268428869 -0.8344718892), (-0.3422224578 -0.7553092726), (-0.5122030791 -0.8885680158), (-0.31602988 -0.7933660667), (-0.3608998327 -0.7842371617), (-0.4820049202 -0.8431391454), (-0.4543387977 -0.8085633445), (-0.3571603944 -0.7729294171), (-0.3325438132 -0.7608990684), (-0.2786092127 -0.7076246707), (-0.3412092021 -0.7221020863), (-0.1864309169 -0.6815922647), (-0.4699347158 -0.8560070187), (-0.3324932726 -0.7211766427), (-0.4966191406 -0.8597177338), (-0.2869195062 -0.8372671149), (-0.4539005607 -0.877230647), (-0.2260579079 -0.672363758), (-0.3106717715 -0.8024345908), (-0.3683227155 -0.8339748939), (-0.4373888922 -0.8472140534), (-0.490732114 -0.8712075152), (-0.4093512845 -0.8124820251), (-0.3542410786 -0.7671411332), (-0.4157337639 -0.8110570829), (-0.4086611192 -0.8102097233), (-0.460574483 -0.8158035127), (-0.352992672 -0.7757373985))"
219,2022-06-10 03:00:00,"MULTIPOINT ((-0.4416535237 -0.8557783699), (-0.4871075542 -0.8758486211), (-0.2253200926 -0.6721338574), (-0.5216675817 -0.8972442129), (-0.4655345246 -0.8527898418), (-0.3444678194 -0.7721235433), (-0.2314371743 -0.6764275197), (-0.2250566467 -0.6572816987), (-0.4988307092 -0.8770467624), (-0.2739982768 -0.7062477114), (-0.2650197507 -0.7065646963), (-0.225467453 -0.669802784), (-0.3309955603 -0.7555333913), (-0.348617185 -0.7615879951), (-0.366509035 -0.7771907133), (-0.2778615634 -0.8356460688), (-0.3985414363 -0.7544105325), (-0.4159610476 -0.859361826), (-0.24539465 -0.6858359771), (-0.4015899644 -0.7737293303), (-0.3168223781 -0.8339422298), (-0.4448743846 -0.8590192701), (-0.4120472203 -0.8329368546), (-0.3039810123 -0.728928946))"
220,2022-06-10 04:00:00,"MULTIPOINT ((-0.1410981123 -0.6097778224), (-0.4252967551 -0.8407808916), (-0.4607446999 -0.8601171539), (-0.2193290346 -0.6751658384), (-0.2567644081 -0.6934418879), (-0.1952639748 -0.6517584232), (-0.3096746376 -0.7278320755), (-0.4349327858 -0.833080684), (-0.2597040474 -0.6925848721), (-0.2904730827 -0.6927131443), (-0.3981892613 -0.7622925982), (-0.1652883466 -0.6307127786), (-0.4009664615 -0.8104135759), (-0.1594499832 -0.6276847316), (-0.4854191226 -0.844867542))"
221,2022-06-10 05:00:00,
222,2022-06-10 06:00:00,"MULTIPOINT ((-0.239576789 -0.6849315745), (-0.4015210671 -0.822667507), (-0.4015210671 -0.822667507), (-0.1468295686 -0.6168324965), (-0.1430618651 -0.6091268051), (-0.4015210671 -0.822667507))"
223,2022-06-10 07:00:00,"MULTIPOINT ((-0.2506157088 -0.6975510694), (-0.2323954491 -0.6726385419), (-0.1947063743 -0.6521852026), (-0.2293721169 -0.6815468449), (-0.4120376844 -0.8164726502), (-0.3384569147 -0.7662147955), (-0.1954387512 -0.6331461956), (-0.2382216542 -0.690635039))"
224,2022-06-10 08:00:00,"MULTIPOINT ((-0.3291038041 -0.7580367858), (-0.4711158937 -0.857381415), (-0.3070447979 -0.693479857), (-0.289427822 -0.7392672578), (-0.3277237417 -0.7569292458), (-0.2665663348 -0.7170192399), (-0.2835312297 -0.6867977803), (-0.3397055894 -0.816652422), (-0.4102322286 -0.8128522979), (-0.2161907344 -0.6710486101), (-0.3421001888 -0.7679188133), (-0.3368470356 -0.7723858695), (-0.256394234 -0.6840171581), (-0.2568904318 -0.6940161922), (-0.2031824595 -0.7095770073))"
225,2022-06-10 09:00:00,"MULTIPOINT ((-0.3976216331 -0.7594943922), (-0.4516946243 -0.8501749839), (-0.3537002405 -0.7666027713), (-0.4416871082 -0.8263063967), (-0.3909051268 -0.8140897195), (-0.44235397 -0.8520306991), (-0.2355621189 -0.6542231334), (-0.4121593871 -0.8169409749), (-0.226074581 -0.660500187), (-0.4823451454 -0.8482669347), (-0.3658894358 -0.7945249276), (-0.4083187483 -0.8170156017), (-0.3489652774 -0.7709234947), (-0.2033377765 -0.7109891343), (-0.4721966461 -0.8816488859), (-0.394182071 -0.7335843574), (-0.4694197142 -0.8474279795), (-0.3430669865 -0.7670278817), (-0.3571291343 -0.7871338369), (-0.3959950959 -0.7582528578), (-0.381847482 -0.8069520142), (-0.2140023949 -0.6648181089), (-0.323097578 -0.8251904523), (-0.4331323961 -0.8225500235), (-0.4251040989 -0.8085326474), (-0.4163054747 -0.8125911638), (-0.4625187764 -0.8387126212), (-0.3528316335 -0.7774514897), (-0.408709693 -0.810110956), (-0.2653833688 -0.8210619584), (-0.4080623203 -0.8281442897), (-0.2779533173 -0.7055199215), (-0.3180063573 -0.7494149495), (-0.4633845524 -0.8479415452), (-0.463643424 -0.8790276502), (-0.3909434196 -0.7675605213))"
226,2022-06-10 10:00:00,"MULTIPOINT ((-0.319354951 -0.7905405015), (-0.4422482698 -0.8437523724), (-0.4095605094 -0.7850786799), (-0.3494806366 -0.7599966328), (-0.3465132834 -0.8288060361), (-0.2914917619 -0.8231577667), (-0.3584153568 -0.7780449872), (-0.3294603895 -0.786486098), (-0.1397050572 -0.6102434648), (-0.4509790099 -0.8046741094), (-0.3792971186 -0.8000067172), (-0.3428436065 -0.7715953741), (-0.3736466435 -0.8005433505), (-0.4169433114 -0.8019901085), (-0.2448069069 -0.6833726974), (-0.3379425687 -0.8003818777), (-0.5058078453 -0.8708185858), (-0.3532270779 -0.7763329226), (-0.4090889561 -0.8100393096), (-0.3651636299 -0.7697233269), (-0.4351103931 -0.8435418438), (-0.3530144856 -0.7090763165), (-0.4455063209 -0.8583083487), (-0.3963253084 -0.8184975869), (-0.4447651382 -0.8021166522), (-0.4846903069 -0.8567382657), (-0.3381907421 -0.8383807348), (-0.2870955043 -0.72365238), (-0.264113417 -0.8205045822), (-0.2539550837 -0.7636563846), (-0.4130080282 -0.8138594017), (-0.3637594295 -0.7752508343), (-0.3173273669 -0.750328591), (-0.3170373246 -0.7441856511), (-0.244261867 -0.6853073906), (-0.4124915366 -0.8011899569), (-0.3632820652 -0.7687928764), (-0.2792019026 -0.8395412646), (-0.3568146561 -0.8516988722), (-0.3532811945 -0.8513314009), (-0.3506222403 -0.8510497623), (-0.3491362095 -0.8205962563), (-0.4073012015 -0.8145114919), (-0.403793487 -0.7527130118), (-0.4138142938 -0.8102943042), (-0.2048980239 -0.6598000543), (-0.3520679817 -0.7914500302), (-0.4085662661 -0.8206308278), (-0.3479541972 -0.7788441255), (-0.3476140613 -0.8358425303), (-0.3626716742 -0.826480208), (-0.370287392 -0.7857242731), (-0.4465371585 -0.8390875433), (-0.3095031393 -0.7528260249), (-0.4579241409 -0.8350617507), (-0.4003224562 -0.7520456625), (-0.4788549235 -0.842686497), (-0.4280929676 -0.8324019499), (-0.345856643 -0.8504745043), (-0.4079458624 -0.7998566292), (-0.3912456203 -0.8145390299), (-0.3644094246 -0.7933885382), (-0.408555419 -0.8094997556), (-0.3440927581 -0.7827167902), (-0.3470553433 -0.8466142377), (-0.3778906535 -0.7524434733), (-0.4578207651 -0.812592952), (-0.4120043383 -0.8145478516), (-0.4135969931 -0.7864896743))"
227,2022-06-10 11:00:00,"MULTIPOINT ((-0.3529385555 -0.8299516644), (-0.4947219608 -0.8745470634), (-0.4005110894 -0.8240910783), (-0.3472507411 -0.7733049352), (-0.4057518161 -0.7714834935), (-0.1409839937 -0.6133612189), (-0.3412255027 -0.7687777961), (-0.4120478759 -0.8091713859), (-0.4459014673 -0.8644533153), (-0.5047870205 -0.8735723853), (-0.4043629628 -0.7522149437), (-0.3070813028 -0.8062240455), (-0.4185194868 -0.8376243936), (-0.419760503 -0.8097685193), (-0.4874963533 -0.8688943832), (-0.4130112168 -0.8116187507), (-0.4115264078 -0.7757608237), (-0.2786655643 -0.8346787222), (-0.4459594281 -0.8537722091), (-0.4275587749 -0.8421446184), (-0.4675890775 -0.8542940004), (-0.4675890775 -0.8542940004), (-0.4675890775 -0.8542940004), (-0.4700970655 -0.842137108), (-0.444765317 -0.8314344841), (-0.2957549929 -0.8389722652), (-0.4168635371 -0.8115828082), (-0.4070239136 -0.8072875962), (-0.3212713517 -0.84071002), (-0.3947068171 -0.8074021591), (-0.3767555461 -0.8165330311), (-0.2988520054 -0.7455707169), (-0.2552494715 -0.6924381816), (-0.3057873918 -0.733951173), (-0.4072264932 -0.8027990818), (-0.3832140451 -0.8016370619), (-0.4400771397 -0.8495628298), (-0.2258293875 -0.6715743354), (-0.4446805959 -0.8506290628), (-0.4629219986 -0.8186471981), (-0.3409156137 -0.7667956565), (-0.3249399855 -0.7125915833), (-0.3446895007 -0.7272883491), (-0.299408101 -0.8441833838), (-0.4234564037 -0.8228567562), (-0.433961846 -0.8261800319), (-0.4164944953 -0.8196808862), (-0.4345055151 -0.8171635439), (-0.3623173238 -0.8275847081), (-0.385474843 -0.7978365801), (-0.4093542645 -0.8205616252), (-0.3000294584 -0.7214197162), (-0.3650617739 -0.8122695891), (-0.5234874605 -0.891394952), (-0.4146881158 -0.7898410245), (-0.4003576498 -0.7537959346), (-0.3995933424 -0.7547497506), (-0.4145431096 -0.8127906056))"
228,2022-06-10 12:00:00,
229,2022-06-10 13:00:00,
230,2022-06-10 14:00:00,
231,2022-06-10 15:00:00,
232,2022-06-10 16:00:00,
233,2022-06-10 17:00:00,"MULTIPOINT ((-0.3992361014 -0.7529911933), (-0.3782854721 -0.8041451057), (-0.2793781093 -0.8304007363), (-0.3782854721 -0.8041451057), (-0.3782854721 -0.8041451057), (-0.178237275 -0.6313231445), (-0.3430981571 -0.7569380079), (-0.4089436519 -0.8034707824), (-0.4116154498 -0.8394737309), (-0.3952453904 -0.8110492745), (-0.4045262363 -0.825729589), (-0.3341314318 -0.7531691769), (-0.2100869584 -0.6408050366), (-0.403219124 -0.7524833497), (-0.4414579471 -0.8345493174), (-0.1969759781 -0.6525961267), (-0.4143098957 -0.7881559019), (-0.4428998741 -0.7954177666), (-0.2115869206 -0.6566682332), (-0.2443577333 -0.6952646409), (-0.4101527523 -0.7878688987), (-0.5023074318 -0.8797035828), (-0.3282160059 -0.7531850322), (-0.4212004631 -0.8115853117), (-0.3990755396 -0.8162306496), (-0.4131158739 -0.8137844769), (-0.3658290613 -0.7828102525), (-0.4096564651 -0.8301368008), (-0.4053739536 -0.7548042305), (-0.4400400687 -0.8424164816), (-0.4400400687 -0.8424164816), (-0.4103598317 -0.8308573783), (-0.4362375439 -0.8318046973), (-0.2259900387 -0.6722733952), (-0.3722810042 -0.7994980392), (-0.1941244422 -0.6499933689), (-0.414019764 -0.8154095167), (-0.3752744025 -0.7830186352), (-0.2653195077 -0.6991241923), (-0.2255629468 -0.6702759965), (-0.2300503026 -0.6750363741), (-0.3371117777 -0.8381705042), (-0.4007487137 -0.7527599218), (-0.3523069171 -0.7754503358), (-0.4634038329 -0.8192108329), (-0.2899064081 -0.7148898138), (-0.4818567253 -0.8450808124), (-0.3221431175 -0.83998074), (-0.2505047638 -0.6808477255), (-0.4163362877 -0.8214734786), (-0.416642422 -0.8117830846), (-0.4147689033 -0.8126377161), (-0.5038594693 -0.8738092597), (-0.236767837 -0.6797627762), (-0.3815686743 -0.7886410951), (-0.2400148323 -0.6705745036), (-0.2420437425 -0.6836334739), (-0.463128333 -0.8357606912), (-0.4484923884 -0.8404692712), (-0.341335047 -0.7687969892), (-0.4877129686 -0.8793440391), (-0.3387579829 -0.7999062214), (-0.3996389362 -0.8025190526), (-0.3212399724 -0.7363497801), (-0.3387579829 -0.7999062214), (-0.3387579829 -0.7999062214), (-0.3387579829 -0.7999062214), (-0.3387579829 -0.7999062214), (-0.5089114435 -0.8736681722), (-0.4734892459 -0.8586031602), (-0.4116574974 -0.7763483606), (-0.4181884399 -0.8114242561), (-0.3416496742 -0.7135329417))"
234,2022-06-10 18:00:00,"MULTIPOINT ((-0.3738438889 -0.7942692176), (-0.3296083161 -0.7153241631), (-0.2790640185 -0.7149743948), (-0.4475747308 -0.8558671233), (-0.3903874134 -0.8160580901), (-0.2898890944 -0.723107998), (-0.2175552413 -0.6693142528), (-0.2678104203 -0.7125354344), (-0.2327012108 -0.6772487122), (-0.2240528675 -0.6739755652), (-0.2855131603 -0.8403832596), (-0.3426400733 -0.7674153806), (-0.5066595259 -0.8798179072), (-0.3651047453 -0.7822730827), (-0.5160444628 -0.8863516841), (-0.3240392841 -0.6970965733), (-0.3437307491 -0.7638204801), (-0.2918332686 -0.7409069607), (-0.4507821221 -0.8050499255), (-0.4005987309 -0.7596550305), (-0.5234968177 -0.8911124789), (-0.2857855015 -0.7357276717), (-0.2645628886 -0.7033632554), (-0.2510320132 -0.6811949904), (-0.4431957869 -0.8409486826), (-0.4118976249 -0.8022746678), (-0.3369064864 -0.8378107817), (-0.176216232 -0.6450058922), (-0.3681098251 -0.7784127565), (-0.4748308962 -0.8477889537), (-0.4983853797 -0.8659711237), (-0.3455806662 -0.7768091749), (-0.3664562296 -0.7369270051), (-0.3386604181 -0.7692330075), (-0.4006005189 -0.8232903306), (-0.5234764346 -0.8931097584), (-0.4078314606 -0.7597134444), (-0.2676676789 -0.708332135), (-0.5118194354 -0.8941024972), (-0.3368386916 -0.7859094691), (-0.4059350258 -0.8073976886), (-0.3296715812 -0.7585079121), (-0.2866909709 -0.8343270465), (-0.4340248728 -0.8392690437), (-0.2098935422 -0.6601191255), (-0.3735783719 -0.7773704851), (-0.3846299269 -0.7971734628), (-0.3995912862 -0.7533435842), (-0.2945397238 -0.7178848986), (-0.4018274695 -0.7775760068))"
235,2022-06-10 19:00:00,"MULTIPOINT ((-0.428227216 -0.844773126), (-0.1803450208 -0.6423585491), (-0.1745476471 -0.6237999669), (-0.3785156762 -0.79791073), (-0.210909316 -0.6488981673), (-0.3555896723 -0.7768457134), (-0.4049959123 -0.7985517335), (-0.1389710861 -0.6104480328), (-0.4766866244 -0.8609657056), (-0.2013417207 -0.6478391466), (-0.2547888547 -0.6939764946), (-0.4510295505 -0.8047319868), (-0.4155805925 -0.7977788219), (-0.4216355116 -0.8469575685), (-0.4990307856 -0.8687321356), (-0.297156094 -0.7231314232), (-0.3954822697 -0.8177876789), (-0.4129843373 -0.7822820833), (-0.3248466523 -0.7927525417), (-0.3998026866 -0.7533558631), (-0.446046414 -0.8577088311), (-0.3669182172 -0.7775012012), (-0.4040035762 -0.8213825794), (-0.4800829171 -0.8814093888), (-0.347635398 -0.7734718918), (-0.4841123977 -0.8664829013), (-0.1416557129 -0.6095914939), (-0.3706043734 -0.8056735836), (-0.4794438884 -0.8423156878), (-0.4215311226 -0.8301607624), (-0.4064391505 -0.819487703), (-0.4334456524 -0.8375048835), (-0.384563652 -0.8090723206), (-0.437194895 -0.8270076023), (-0.4263555748 -0.8248928989), (-0.3669745986 -0.7953437955), (-0.4565644914 -0.8302449857), (-0.2506289101 -0.6704597023), (-0.2595858015 -0.6960935227), (-0.1584563061 -0.6230332543), (-0.3589193325 -0.7714871295), (-0.3210368266 -0.7361805585), (-0.2899780173 -0.7124901934), (-0.3314332312 -0.7116334161), (-0.292651782 -0.6898425766), (-0.2729145444 -0.7250804218), (-0.3743129093 -0.7831061369), (-0.3381366255 -0.7685239339), (-0.2351438328 -0.6724005349), (-0.2912070539 -0.7305431971), (-0.2406031267 -0.7175761393), (-0.1758197446 -0.6355231061), (-0.3974878615 -0.7604570895), (-0.4252473171 -0.7919135865), (-0.4310599334 -0.8281723642), (-0.4835352336 -0.8458860306), (-0.3505199969 -0.7784609182), (-0.4134746347 -0.8135300187), (-0.2979128918 -0.8813834602), (-0.1601246972 -0.6267062983), (-0.4048945331 -0.812157947), (-0.4422247875 -0.8454146659), (-0.4053065463 -0.7626167359), (-0.3728367423 -0.8171059049), (-0.268247823 -0.7023690861), (-0.4857257336 -0.8783017677), (-0.4022524158 -0.8210253603), (-0.380371017 -0.759096641), (-0.3988740924 -0.7546583745), (-0.2786374034 -0.7013333713), (-0.4283092253 -0.7845075347))"
